1535224862.091901,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224862.158245,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224862.223806,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224862.290149,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224862.355711,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224862.422054,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224862.487358,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224862.553959,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224862.685863,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224862.816729,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224862.948375,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224863.014976,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224863.146881,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224863.278527,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224863.344089,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224863.443214,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224863.575119,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224863.707024,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224863.772327,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224863.904232,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224863.969535,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
1535224864.101440,0.000000,0.000000,0.000000,-0.707107,0.000000,0.000000,0.707107
